年数,排名,国家/地区,所在洲,GDP(美元/亿)
1998,187,瓦努阿图,大洋洲,2.62亿 
1998,188,密克罗尼西亚联邦,大洋洲,2.19亿 
1998,189,科摩罗,非洲,2.15亿 
1998,190,几内亚比绍,非洲,2.06亿 
1998,191,汤加,大洋洲,1.92亿 
1998,192,帕劳,大洋洲,1.17亿 
1998,193,马绍尔群岛,大洋洲,1.12亿 
1998,194,基里巴斯,大洋洲,6533万 
1998,195,图瓦卢,大洋洲,1276万 
1999,1,美国,美洲,9.63万亿 
1999,2,日本,亚洲,4.64万亿 
1999,3,德国,欧洲,2.19万亿 
1999,4,英国,欧洲,1.69万亿 
1999,5,法国,欧洲,1.49万亿 
1999,6,意大利,欧洲,1.25万亿 
1999,7,中国,亚洲,1.09万亿 
1999,8,加拿大,美洲,6784.12亿 
1999,9,西班牙,欧洲,6346.93亿 
1999,10,墨西哥,美洲,6002.33亿 
1999,11,巴西,美洲,5996.42亿 
1999,12,韩国,亚洲,4975.13亿 
1999,13,印度,亚洲,4588.2亿 
1999,14,荷兰,欧洲,4468.99亿 
1999,15,澳大利亚,大洋洲,3890.99亿 
1999,16,瑞士,欧洲,2985.2亿 
1999,17,阿根廷,美洲,2835.23亿 
1999,18,瑞典,欧洲,2740.72亿 
1999,19,比利时,欧洲,2581.59亿 
1999,20,土耳其,欧洲,2563.86亿 
1999,21,奥地利,欧洲,2171.86亿 
1999,22,俄罗斯,欧洲,1959.07亿 
1999,23,丹麦,欧洲,1779.65亿 
1999,24,波兰,欧洲,1700.31亿 
1999,25,香港,亚洲,1657.68亿 
1999,26,挪威,欧洲,1622.84亿 
1999,27,沙特阿拉伯,亚洲,1617.17亿 
1999,28,南非,非洲,1515.17亿 
1999,29,希腊,欧洲,1425.41亿 
1999,30,印尼,亚洲,1400.01亿 
1999,31,芬兰,欧洲,1352.18亿 
1999,32,葡萄牙,欧洲,1274.27亿 
1999,33,泰国,亚洲,1266.69亿 
1999,34,以色列,亚洲,1171.66亿 
1999,35,伊朗,亚洲,1138.48亿 
1999,36,爱尔兰,欧洲,988.61亿 
1999,37,委内瑞拉,美洲,979.77亿 
1999,38,埃及,非洲,907.11亿 
1999,39,新加坡,亚洲,862.85亿 
1999,40,哥伦比亚,美洲,861.86亿 
1999,41,菲律宾,亚洲,856.4亿 
1999,42,阿联酋,亚洲,844.45亿 
1999,43,马来西亚,亚洲,791.48亿 
1999,44,智利,美洲,751.74亿 
1999,45,捷克,欧洲,651.73亿 
1999,46,巴基斯坦,亚洲,629.74亿 
1999,47,新西兰,大洋洲,587.62亿 
1999,48,波多黎各,美洲,578.41亿 
1999,49,孟加拉,亚洲,512.71亿 
1999,50,秘鲁,美洲,501.87亿 
1999,51,匈牙利,欧洲,490.73亿 
1999,52,阿尔及利亚,非洲,486.41亿 
1999,53,摩洛哥,非洲,416.32亿 
1999,54,伊拉克,亚洲,368.82亿 
1999,55,利比亚,非洲,359.77亿 
1999,56,罗马尼亚,欧洲,359.53亿 
1999,57,尼日利亚,非洲,358.71亿 
1999,58,乌克兰,欧洲,315.81亿 
1999,59,斯洛伐克,欧洲,304.53亿 
1999,60,科威特,亚洲,301.24亿 
1999,61,越南,亚洲,286.84亿 
1999,62,古巴,美洲,283.65亿 
1999,63,乌拉圭,美洲,239.84亿 
1999,64,克罗地亚,欧洲,236.77亿 
1999,65,突尼斯,非洲,229.44亿 
1999,66,斯洛文尼亚,欧洲,227.11亿 
1999,67,多米尼加,美洲,221.37亿 
1999,68,卢森堡,欧洲,218.92亿 
1999,69,厄瓜多尔,美洲,196.45亿 
1999,70,塞尔维亚,欧洲,193.89亿 
1999,71,危地马拉,美洲,183.18亿 
1999,72,黎巴嫩,亚洲,173.91亿 
1999,73,乌兹别克斯坦,亚洲,170.78亿 
1999,74,哈萨克斯坦,亚洲,168.71亿 
1999,75,叙利亚,亚洲,158.74亿 
1999,76,斯里兰卡,亚洲,156.56亿 
1999,77,阿曼,亚洲,155.93亿 
1999,78,哥斯达黎加,美洲,142.55亿 
1999,79,保加利亚,欧洲,136.27亿 
1999,80,肯尼亚,非洲,128.96亿 
1999,81,卡塔尔,亚洲,123.93亿 
1999,82,科特迪瓦,非洲,123.77亿 
1999,83,白俄罗斯,欧洲,121.53亿 
1999,84,巴拿马,美洲,121.3亿 
1999,85,喀麦隆,非洲,115.66亿 
1999,86,萨尔瓦多,美洲,112.84亿 
1999,87,立陶宛,欧洲,109.72亿 
1999,88,苏丹,非洲,106.82亿 
1999,89,塞浦路斯,欧洲,104.98亿 
1999,90,坦桑尼亚,非洲,96.98亿 
1999,91,冰岛,欧洲,89.82亿 
1999,92,牙买加,美洲,88.87亿 
1999,93,巴拉圭,美洲,88.37亿 
1999,94,玻利维亚,美洲,82.85亿 
1999,95,约旦,亚洲,81.49亿 
1999,96,加纳,非洲,77.19亿 
1999,97,埃塞俄比亚,非洲,77.01亿 
1999,98,巴哈马,美洲,76.84亿 
1999,99,也门,亚洲,76.41亿 
1999,100,缅甸,亚洲,76.41亿 
1999,101,拉脱维亚,欧洲,75.34亿 
1999,102,津巴布韦,非洲,68.58亿 
1999,103,特立尼达和多巴哥,美洲,68.09亿 
1999,104,巴林,亚洲,66.21亿 
1999,105,澳门,亚洲,65.48亿 
1999,106,洪都拉斯,美洲,64.15亿 
1999,107,安哥拉,非洲,61.53亿 
1999,108,乌干达,非洲,59.99亿 
1999,109,莫桑比克,非洲,59.76亿 
1999,110,爱沙尼亚,欧洲,57.57亿 
1999,111,博茨瓦纳,非洲,54.84亿 
1999,112,塞内加尔,非洲,51.44亿 
1999,113,尼泊尔,亚洲,50.34亿 
1999,114,尼加拉瓜,美洲,48.56亿 
1999,115,刚果（金）,非洲,47.11亿 
1999,116,波黑,欧洲,46.86亿 
1999,117,加蓬,非洲,46.63亿 
1999,118,文莱,亚洲,46.0亿 
1999,119,阿塞拜疆,亚洲,45.81亿 
1999,120,毛里求斯,非洲,43.44亿 
1999,121,马达加斯加,非洲,42.78亿 
1999,122,巴勒斯坦,亚洲,42.71亿 
1999,123,海地,美洲,41.54亿 
1999,124,马耳他,欧洲,41.21亿 
1999,125,纳米比亚,非洲,38.69亿 
1999,126,马其顿,欧洲,38.64亿 
1999,127,法属波利尼西亚,大洋洲,37.97亿 
1999,128,新喀里多尼亚,大洋洲,36.48亿 
1999,129,柬埔寨,亚洲,35.17亿 
1999,130,巴布亚新几内亚,大洋洲,34.77亿 
1999,131,几内亚,非洲,34.61亿 
1999,132,马里,非洲,34.41亿 
1999,133,赞比亚,非洲,34.04亿 
1999,134,布基纳法索,非洲,33.9亿 
1999,135,百慕大,美洲,33.24亿 
1999,136,阿尔巴尼亚,欧洲,32.12亿 
1999,137,巴巴多斯,美洲,29.52亿 
1999,138,摩纳哥,欧洲,29.06亿 
1999,139,格鲁吉亚,亚洲,28.0亿 
1999,140,贝宁,非洲,26.9亿 
1999,141,列支敦士登,欧洲,26.64亿 
1999,142,尼日尔,非洲,25.38亿 
1999,143,土库曼斯坦,亚洲,24.51亿 
1999,144,刚果（布）,非洲,23.54亿 
1999,145,卢旺达,非洲,21.56亿 
1999,146,斐济群岛,大洋洲,19.36亿 
1999,147,亚美尼亚,亚洲,18.45亿 
1999,148,马拉维,非洲,17.76亿 
1999,149,阿鲁巴,美洲,17.23亿 
1999,150,多哥,非洲,15.77亿 
1999,151,马恩岛,欧洲,15.67亿 
1999,152,斯威士兰,非洲,15.48亿 
1999,153,乍得,非洲,15.35亿 
1999,154,老挝,亚洲,14.54亿 
1999,155,毛里塔尼亚,非洲,14.06亿 
1999,156,吉尔吉斯斯坦,亚洲,12.49亿 
1999,157,安道尔,欧洲,12.4亿 
1999,158,摩尔多瓦,欧洲,11.71亿 
1999,159,格陵兰,美洲,11.32亿 
1999,160,法罗群岛,欧洲,11.2亿 
1999,161,圣马力诺,欧洲,11.09亿 
1999,162,塔吉克斯坦,亚洲,10.87亿 
1999,163,蒙古,亚洲,10.57亿 
1999,164,中非,非洲,9.99亿 
1999,165,圣卢西亚,美洲,9.22亿 
1999,166,莱索托,非洲,9.13亿 
1999,167,苏里南,美洲,8.86亿 
1999,168,冈比亚,非洲,8.15亿 
1999,169,布隆迪,非洲,8.08亿 
1999,170,安提瓜和巴布达,美洲,7.66亿 
1999,171,伯利兹,美洲,7.33亿 
1999,172,圭亚那,美洲,6.95亿 
1999,173,厄立特里亚,非洲,6.89亿 
1999,174,塞拉利昂,非洲,6.69亿 
1999,175,塞舌尔,非洲,6.23亿 
1999,176,赤道几内亚,非洲,6.21亿 
1999,177,佛得角,非洲,5.92亿 
1999,178,马尔代夫,亚洲,5.89亿 
1999,179,吉布提,非洲,5.36亿 
1999,180,所罗门群岛,大洋洲,4.88亿 
1999,181,格林纳达,美洲,4.82亿 
1999,182,利比里亚,非洲,4.42亿 
1999,183,圣基茨和尼维斯,美洲,4.07亿 
1999,184,不丹,亚洲,3.99亿 
1999,185,圣文森特和格林纳丁斯,美洲,3.91亿 
1999,186,多米尼克,美洲,3.32亿 
1999,187,瓦努阿图,大洋洲,2.68亿 
1999,188,萨摩亚,大洋洲,2.59亿 
1999,189,几内亚比绍,非洲,2.24亿 
1999,190,科摩罗,非洲,2.23亿 
1999,191,密克罗尼西亚联邦,大洋洲,2.2亿 
1999,192,汤加,大洋洲,1.99亿 
1999,193,马绍尔群岛,大洋洲,1.14亿 
1999,194,帕劳,大洋洲,1.13亿 
1999,195,基里巴斯,大洋洲,6903万 
1999,196,图瓦卢,大洋洲,1369万 
2000,1,美国,美洲,10.25万亿 
2000,2,日本,亚洲,4.97万亿 
2000,3,德国,欧洲,1.94万亿 
2000,4,英国,欧洲,1.66万亿 
2000,5,法国,欧洲,1.36万亿 
2000,6,中国,亚洲,1.21万亿 
2000,7,意大利,欧洲,1.14万亿 
2000,8,加拿大,美洲,7447.73亿 
2000,9,墨西哥,美洲,7079.07亿 
2000,10,巴西,美洲,6554.48亿 
2000,11,西班牙,欧洲,5968.78亿 
2000,12,韩国,亚洲,5761.78亿 
2000,13,印度,亚洲,4683.95亿 
2000,14,荷兰,欧洲,4164.43亿 
2000,15,澳大利亚,大洋洲,4155.76亿 
2000,16,阿根廷,美洲,2842.04亿 
2000,17,瑞士,欧洲,2798.41亿 
2000,18,土耳其,欧洲,2743.03亿 
2000,19,瑞典,欧洲,2628.35亿 
2000,20,俄罗斯,欧洲,2597.1亿 
2000,21,比利时,欧洲,2362.05亿 
2000,22,奥地利,欧洲,1968.0亿 
2000,23,沙特阿拉伯,亚洲,1895.15亿 
2000,24,波兰,欧洲,1722.19亿 
2000,25,香港,亚洲,1716.68亿 
2000,26,挪威,欧洲,1712.47亿 
2000,27,印尼,亚洲,1650.21亿 
2000,28,丹麦,欧洲,1641.59亿 
2000,29,南非,非洲,1517.53亿 
2000,30,以色列,亚洲,1324.56亿 
2000,31,希腊,欧洲,1301.34亿 
2000,32,泰国,亚洲,1263.92亿 
2000,33,芬兰,欧洲,1257.07亿 
2000,34,葡萄牙,欧洲,1183.11亿 
2000,35,委内瑞拉,美洲,1171.41亿 
2000,36,伊朗,亚洲,1095.92亿 
2000,37,阿联酋,亚洲,1043.37亿 
2000,38,爱尔兰,欧洲,999.59亿 
2000,39,哥伦比亚,美洲,998.87亿 
2000,40,埃及,非洲,998.39亿 
2000,41,新加坡,亚洲,960.74亿 
2000,42,马来西亚,亚洲,937.9亿 
2000,43,菲律宾,亚洲,836.7亿 
2000,44,巴基斯坦,亚洲,820.18亿 
2000,45,智利,美洲,778.61亿 
2000,46,尼日利亚,非洲,694.49亿 
2000,47,捷克,欧洲,618.28亿 
2000,48,波多黎各,美洲,617.02亿 
2000,49,阿尔及利亚,非洲,547.9亿 
2000,50,孟加拉,亚洲,533.7亿 
2000,51,新西兰,大洋洲,526.23亿 
2000,52,秘鲁,美洲,517.45亿 
2000,53,伊拉克,亚洲,483.64亿 
2000,54,匈牙利,欧洲,472.18亿 
2000,55,摩洛哥,非洲,388.57亿 
2000,56,利比亚,非洲,382.7亿 
2000,57,科威特,亚洲,377.13亿 
2000,58,罗马尼亚,欧洲,372.53亿 
2000,59,乌克兰,欧洲,323.75亿 
2000,60,越南,亚洲,311.73亿 
2000,61,古巴,美洲,305.65亿 
2000,62,斯洛伐克,欧洲,291.7亿 
2000,63,多米尼加,美洲,243.06亿 
2000,64,乌拉圭,美洲,228.23亿 
2000,65,克罗地亚,欧洲,218.4亿 
2000,66,突尼斯,非洲,214.73亿 
2000,67,卢森堡,欧洲,211.77亿 
2000,68,斯洛文尼亚,欧洲,202.9亿 
2000,69,阿曼,亚洲,195.07亿 
2000,70,叙利亚,亚洲,193.26亿 
2000,71,危地马拉,美洲,192.89亿 
2000,72,刚果（金）,非洲,190.88亿 
2000,73,厄瓜多尔,美洲,183.28亿 
2000,74,哈萨克斯坦,亚洲,182.92亿 
2000,75,卡塔尔,亚洲,177.6亿 
2000,76,黎巴嫩,亚洲,172.6亿 
2000,77,斯里兰卡,亚洲,163.31亿 
2000,78,哥斯达黎加,美洲,150.14亿 
2000,79,乌兹别克斯坦,亚洲,137.61亿 
2000,80,坦桑尼亚,非洲,133.76亿 
2000,81,保加利亚,欧洲,132.46亿 
2000,82,白俄罗斯,欧洲,127.39亿 
2000,83,肯尼亚,非洲,127.05亿 
2000,84,巴拿马,美洲,123.04亿 
2000,85,苏丹,非洲,122.57亿 
2000,86,萨尔瓦多,美洲,117.85亿 
2000,87,立陶宛,欧洲,115.25亿 
2000,88,科特迪瓦,非洲,107.44亿 
2000,89,喀麦隆,非洲,105.67亿 
2000,90,塞浦路斯,欧洲,99.86亿 
2000,91,也门,亚洲,96.52亿 
2000,92,安哥拉,非洲,91.3亿 
2000,93,巴林,亚洲,90.63亿 
2000,94,冰岛,欧洲,90.26亿 
2000,95,牙买加,美洲,90.05亿 
2000,96,缅甸,亚洲,89.05亿 
2000,97,巴拉圭,美洲,88.56亿 
2000,98,约旦,亚洲,84.6亿 
2000,99,玻利维亚,美洲,83.98亿 
2000,100,埃塞俄比亚,非洲,82.42亿 
2000,101,特立尼达和多巴哥,美洲,81.54亿 
2000,102,巴哈马,美洲,80.76亿 
2000,103,拉脱维亚,欧洲,79.59亿 
2000,104,洪都拉斯,美洲,71.04亿 
2000,105,塞尔维亚,欧洲,68.76亿 
2000,106,澳门,亚洲,67.74亿 
2000,107,津巴布韦,非洲,66.9亿 
2000,108,乌干达,非洲,61.93亿 
2000,109,塞内加尔,非洲,60.13亿 
2000,110,文莱,亚洲,60.01亿 
2000,111,博茨瓦纳,非洲,57.88亿 
2000,112,爱沙尼亚,欧洲,56.87亿 
2000,113,莫桑比克,非洲,56.56亿 
2000,114,波黑,欧洲,55.67亿 
2000,115,尼泊尔,亚洲,54.94亿 
2000,116,阿塞拜疆,亚洲,52.73亿 
2000,117,尼加拉瓜,美洲,51.07亿 
2000,118,加蓬,非洲,50.8亿 
2000,119,加纳,非洲,49.83亿 
2000,120,毛里求斯,非洲,46.63亿 
2000,121,马达加斯加,非洲,46.29亿 
2000,122,巴勒斯坦,亚洲,43.14亿 
2000,123,马耳他,欧洲,40.7亿 
2000,124,海地,美洲,39.54亿 
2000,125,纳米比亚,非洲,39.22亿 
2000,126,马其顿,欧洲,37.73亿 
2000,127,柬埔寨,亚洲,36.54亿 
2000,128,赞比亚,非洲,36.01亿 
2000,129,巴布亚新几内亚,大洋洲,35.21亿 
2000,130,阿尔巴尼亚,欧洲,34.8亿 
2000,131,百慕大,美洲,34.8亿 
2000,132,法属波利尼西亚,大洋洲,34.48亿 
2000,133,刚果（布）,非洲,32.28亿 
2000,134,巴巴多斯,美洲,30.59亿 
2000,135,格鲁吉亚,亚洲,30.57亿 
2000,136,几内亚,非洲,29.95亿 
2000,137,布基纳法索,非洲,29.68亿 
2000,138,马里,非洲,29.61亿 
2000,139,土库曼斯坦,亚洲,29.05亿 
2000,140,新喀里多尼亚,大洋洲,26.82亿 
2000,141,摩纳哥,欧洲,26.48亿 
2000,142,贝宁,非洲,25.69亿 
2000,143,列支敦士登,欧洲,24.84亿 
2000,144,尼日尔,非洲,22.42亿 
2000,145,卢旺达,非洲,20.68亿 
2000,146,亚美尼亚,亚洲,19.12亿 
2000,147,阿鲁巴,美洲,18.73亿 
2000,148,马拉维,非洲,17.44亿 
2000,149,斯威士兰,非洲,17.38亿 
2000,150,老挝,亚洲,17.31亿 
2000,151,斐济群岛,大洋洲,16.78亿 
2000,152,马恩岛,欧洲,15.64亿 
2000,153,多哥,非洲,14.92亿 
2000,154,安道尔,欧洲,14.29亿 
2000,155,乍得,非洲,13.89亿 
2000,156,吉尔吉斯斯坦,亚洲,13.7亿 
2000,157,毛里塔尼亚,非洲,12.94亿 
2000,158,摩尔多瓦,欧洲,12.88亿 
2000,159,蒙古,亚洲,11.37亿 
2000,160,格陵兰,美洲,10.68亿 
2000,161,法罗群岛,欧洲,10.59亿 
2000,162,赤道几内亚,非洲,10.46亿 
2000,163,圣马力诺,欧洲,10.05亿 
2000,164,黑山,欧洲,9.84亿 
2000,165,苏里南,美洲,9.48亿 
2000,166,圣卢西亚,美洲,9.33亿 
2000,167,中非,非洲,9.15亿 
2000,168,莱索托,非洲,8.87亿 
2000,169,利比里亚,非洲,8.74亿 
2000,170,布隆迪,非洲,8.7亿 
2000,171,塔吉克斯坦,亚洲,8.61亿 
2000,172,伯利兹,美洲,8.32亿 
2000,173,安提瓜和巴布达,美洲,8.26亿 
2000,174,冈比亚,非洲,7.83亿 
2000,175,圭亚那,美洲,7.13亿 
2000,176,厄立特里亚,非洲,7.06亿 
2000,177,塞拉利昂,非洲,6.36亿 
2000,178,马尔代夫,亚洲,6.24亿 
2000,179,塞舌尔,非洲,6.15亿 
2000,180,吉布提,非洲,5.51亿 
2000,181,佛得角,非洲,5.39亿 
2000,182,格林纳达,美洲,5.2亿 
2000,183,不丹,亚洲,4.24亿 
2000,184,圣基茨和尼维斯,美洲,4.22亿 
2000,185,所罗门群岛,大洋洲,4.2亿 
2000,186,圣文森特和格林纳丁斯,美洲,3.96亿 
2000,187,几内亚比绍,非洲,3.71亿 
2000,188,东帝汶,亚洲,3.67亿 
2000,189,科摩罗,非洲,3.51亿 
2000,190,多米尼克,美洲,3.33亿 
2000,191,瓦努阿图,大洋洲,2.72亿 
2000,192,萨摩亚,大洋洲,2.69亿 
2000,193,密克罗尼西亚联邦,大洋洲,2.33亿 
2000,194,汤加,大洋洲,2.05亿 
2000,195,帕劳,大洋洲,1.46亿 
2000,196,马绍尔群岛,大洋洲,1.15亿 
2000,197,基里巴斯,大洋洲,6725万 
2000,198,图瓦卢,大洋洲,1374万 
2001,1,美国,美洲,10.58万亿 
2001,2,日本,亚洲,4.37万亿 
2001,3,德国,欧洲,1.94万亿 
2001,4,英国,欧洲,1.64万亿 
2001,5,法国,欧洲,1.38万亿 
2001,6,中国,亚洲,1.34万亿 
2001,7,意大利,欧洲,1.17万亿 
2001,8,墨西哥,美洲,7567.06亿 
2001,9,加拿大,美洲,7389.82亿 
2001,10,西班牙,欧洲,6272.87亿 
2001,11,巴西,美洲,5599.84亿 
2001,12,韩国,亚洲,5476.58亿 
2001,13,印度,亚洲,4854.41亿 
2001,14,荷兰,欧洲,4312.13亿 
2001,15,澳大利亚,大洋洲,3790.84亿 
2001,16,俄罗斯,欧洲,3066.02亿 
2001,17,瑞士,欧洲,2872.27亿 
2001,18,阿根廷,美洲,2686.97亿 
2001,19,瑞典,欧洲,2423.96亿 
2001,20,比利时,欧洲,2365.41亿 
2001,21,土耳其,欧洲,2017.51亿 
2001,22,奥地利,欧洲,1973.38亿 
2001,23,波兰,欧洲,1909.05亿 
2001,24,沙特阿拉伯,亚洲,1841.37亿 
2001,25,挪威,欧洲,1739.72亿 
2001,26,香港,亚洲,1694.03亿 
2001,27,丹麦,欧洲,1647.91亿 
2001,28,印尼,亚洲,1604.47亿 
2001,29,希腊,欧洲,1361.91亿 
2001,30,南非,非洲,1354.3亿 
2001,31,以色列,亚洲,1308.16亿 
2001,32,芬兰,欧洲,1294.21亿 
2001,33,伊朗,亚洲,1268.79亿 
2001,34,委内瑞拉,美洲,1229.04亿 
2001,35,葡萄牙,欧洲,1214.99亿 
2001,36,泰国,亚洲,1202.96亿 
2001,37,爱尔兰,欧洲,1092.52亿 
2001,38,阿联酋,亚洲,1033.12亿 
2001,39,哥伦比亚,美洲,982.12亿 
2001,40,埃及,非洲,966.85亿 
2001,41,马来西亚,亚洲,927.84亿 
2001,42,新加坡,亚洲,897.95亿 
2001,43,巴基斯坦,亚洲,794.84亿 
2001,44,菲律宾,亚洲,789.21亿 
2001,45,尼日利亚,非洲,740.3亿 
2001,46,智利,美洲,709.8亿 
2001,47,波多黎各,美洲,692.08亿 
2001,48,捷克,欧洲,678.08亿 
2001,49,阿尔及利亚,非洲,547.45亿 
2001,50,孟加拉,亚洲,539.91亿 
2001,51,新西兰,大洋洲,538.72亿 
2001,52,匈牙利,欧洲,537.5亿 
2001,53,秘鲁,美洲,520.3亿 
2001,54,罗马尼亚,欧洲,403.95亿 
2001,55,摩洛哥,非洲,394.6亿 
2001,56,乌克兰,欧洲,393.1亿 
2001,57,伊拉克,亚洲,361.76亿 
2001,58,科威特,亚洲,348.88亿 
2001,59,利比亚,非洲,341.1亿 
2001,60,越南,亚洲,326.85亿 
2001,61,古巴,美洲,316.82亿 
2001,62,斯洛伐克,欧洲,307.52亿 
2001,63,多米尼加,美洲,256.02亿 
2001,64,厄瓜多尔,美洲,244.68亿 
2001,65,克罗地亚,欧洲,232.74亿 
2001,66,哈萨克斯坦,亚洲,221.53亿 
2001,67,突尼斯,非洲,220.66亿 
2001,68,卢森堡,欧洲,213.69亿 
2001,69,叙利亚,亚洲,211.0亿 
2001,70,乌拉圭,美洲,208.99亿 
2001,71,斯洛文尼亚,欧洲,208.76亿 
2001,72,阿曼,亚洲,194.52亿 
2001,73,危地马拉,美洲,184.05亿 
2001,74,黎巴嫩,亚洲,176.5亿 
2001,75,卡塔尔,亚洲,175.38亿 
2001,76,哥斯达黎加,美洲,159.76亿 
2001,77,斯里兰卡,亚洲,157.5亿 
2001,78,苏丹,非洲,157.16亿 
2001,79,保加利亚,欧洲,141.83亿 
2001,80,坦桑尼亚,非洲,135.82亿 
2001,81,肯尼亚,非洲,129.86亿 
2001,82,塞尔维亚,欧洲,129.61亿 
2001,83,巴拿马,美洲,125.02亿 
2001,84,白俄罗斯,欧洲,123.55亿 
2001,85,萨尔瓦多,美洲,122.83亿 
2001,86,立陶宛,欧洲,122.37亿 
2001,87,乌兹别克斯坦,亚洲,114.01亿 
2001,88,科特迪瓦,非洲,112.02亿 
2001,89,喀麦隆,非洲,109.53亿 
2001,90,塞浦路斯,欧洲,103.98亿 
2001,91,也门,亚洲,98.62亿 
2001,92,牙买加,美洲,91.95亿 
2001,93,巴林,亚洲,89.76亿 
2001,94,约旦,亚洲,89.76亿 
2001,95,安哥拉,非洲,89.36亿 
2001,96,特立尼达和多巴哥,美洲,88.25亿 
2001,97,巴拉圭,美洲,84.96亿 
2001,98,拉脱维亚,欧洲,83.62亿 
2001,99,巴哈马,美洲,83.18亿 
2001,100,冰岛,欧洲,82.35亿 
2001,101,埃塞俄比亚,非洲,82.31亿 
2001,102,玻利维亚,美洲,81.42亿 
2001,103,洪都拉斯,美洲,75.66亿 
2001,104,刚果（金）,非洲,74.38亿 
2001,105,澳门,亚洲,68.6亿 
2001,106,津巴布韦,非洲,67.77亿 
2001,107,塞内加尔,非洲,65.08亿 
2001,108,缅甸,亚洲,64.78亿 
2001,109,爱沙尼亚,欧洲,62.55亿 
2001,110,尼泊尔,亚洲,60.07亿 
2001,111,乌干达,非洲,58.41亿 
2001,112,波黑,欧洲,58.01亿 
2001,113,阿塞拜疆,亚洲,57.08亿 
2001,114,文莱,亚洲,56.01亿 
2001,115,博茨瓦纳,非洲,54.9亿 
2001,116,马达加斯加,非洲,54.38亿 
2001,117,莫桑比克,非洲,53.99亿 
2001,118,尼加拉瓜,美洲,53.23亿 
2001,119,加纳,非洲,53.15亿 
2001,120,加蓬,非洲,50.23亿 
2001,121,毛里求斯,非洲,46.14亿 
2001,122,赞比亚,非洲,40.94亿 
2001,123,马耳他,欧洲,40.88亿 
2001,124,巴勒斯坦,亚洲,40.04亿 
2001,125,柬埔寨,亚洲,39.84亿 
2001,126,阿尔巴尼亚,欧洲,39.22亿 
2001,127,马其顿,欧洲,37.1亿 
2001,128,百慕大,美洲,36.8亿 
2001,129,海地,美洲,35.96亿 
2001,130,纳米比亚,非洲,35.57亿 
2001,131,土库曼斯坦,亚洲,35.35亿 
2001,132,马里,非洲,34.68亿 
2001,133,新喀里多尼亚,大洋洲,32.98亿 
2001,134,格鲁吉亚,亚洲,32.19亿 
2001,135,布基纳法索,非洲,31.9亿 
2001,136,巴布亚新几内亚,大洋洲,30.81亿 
2001,137,巴巴多斯,美洲,30.55亿 
2001,138,几内亚,非洲,28.29亿 
2001,139,刚果（布）,非洲,27.97亿 
2001,140,摩纳哥,欧洲,27.19亿 
2001,141,贝宁,非洲,26.8亿 
2001,142,列支敦士登,欧洲,24.92亿 
2001,143,阿富汗,亚洲,24.62亿 
2001,144,亚美尼亚,亚洲,21.18亿 
2001,145,卢旺达,非洲,19.65亿 
2001,146,尼日尔,非洲,19.45亿 
2001,147,阿鲁巴,美洲,19.2亿 
2001,148,老挝,亚洲,17.69亿 
2001,149,马拉维,非洲,17.17亿 
2001,150,乍得,非洲,17.11亿 
2001,151,马恩岛,欧洲,16.59亿 
2001,152,斐济群岛,大洋洲,16.52亿 
2001,153,安道尔,欧洲,15.47亿 
2001,154,斯威士兰,非洲,15.42亿 
2001,155,吉尔吉斯斯坦,亚洲,15.25亿 
2001,156,多哥,非洲,14.82亿 
2001,157,摩尔多瓦,欧洲,14.81亿 
2001,158,赤道几内亚,非洲,14.61亿 
2001,159,毛里塔尼亚,非洲,12.96亿 
2001,160,蒙古,亚洲,12.68亿 
2001,161,黑山,欧洲,11.6亿 
2001,162,法罗群岛,欧洲,11.48亿 
2001,163,塞拉利昂,非洲,10.9亿 
2001,164,格陵兰,美洲,10.86亿 
2001,165,塔吉克斯坦,亚洲,10.81亿 
2001,166,圣马力诺,欧洲,10.77亿 
2001,167,中非,非洲,9.32亿 
2001,168,利比里亚,非洲,9.06亿 
2001,169,圣卢西亚,美洲,8.93亿 
2001,170,布隆迪,非洲,8.77亿 
2001,171,马尔代夫,亚洲,8.7亿 
2001,172,伯利兹,美洲,8.68亿 
